"x","predicted","std.error","conf.low","conf.high","group"
0.4,-0.109842852455229,0.113545592077303,-0.33475481750106,0.115069112590602,"Multi"
0.4,0.213823312446341,0.107245012221773,0.0013915834916724,0.426255041401009,"Uni/Bi"
0.6,0.071602947365129,0.0754807755097923,-0.0779099419730389,0.221115836703297,"Multi"
0.6,0.254932756613062,0.068315995118551,0.119611918304219,0.390253594921906,"Uni/Bi"
0.8,0.253048747185488,0.045551793415509,0.16281941127724,0.343278083093735,"Multi"
0.8,0.296042200779784,0.0352167262467893,0.226284643857152,0.365799757702417,"Uni/Bi"
1,0.434494547005846,0.0450050743318356,0.345348156381404,0.523640937630288,"Multi"
1,0.337151644946506,0.0349416728557515,0.267938915855048,0.406364374037965,"Uni/Bi"
