"x","predicted","std.error","conf.low","conf.high","group"
1,0.438938628826101,0.0606999744783024,0.318703661634665,0.559173596017538,"1"
2,0.387771495954555,0.0459055670110995,0.296841402640319,0.478701589268792,"1"
3,0.336604363083009,0.0401041809534016,0.257165699020715,0.416043027145303,"1"
4,0.285437230211463,0.0467713549479217,0.192792177622972,0.378082282799954,"1"
